               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 522,            0.022917,           0.0097265,           0.0073871,             0.98761,             0.99649,              0.9946,             0.93171,            0.008341,           0.0028708,          0.00080483,           0.0048421,           0.0048421,           0.0048421
                 523,            0.024022,           0.0096898,           0.0068831,             0.98769,             0.99596,              0.9946,             0.93149,           0.0084363,           0.0028641,          0.00079148,           0.0048322,           0.0048322,           0.0048322
                 524,            0.024337,            0.010295,           0.0067899,             0.98764,             0.99545,             0.99462,             0.93181,            0.008645,           0.0028679,           0.0007869,           0.0048223,           0.0048223,           0.0048223
                 525,            0.025313,           0.0096752,           0.0074462,             0.98809,             0.99626,             0.99462,             0.93277,           0.0086469,           0.0028617,          0.00079114,           0.0048124,           0.0048124,           0.0048124
                 526,            0.024206,             0.01009,           0.0076103,             0.98846,             0.99605,             0.99466,             0.93275,           0.0085242,           0.0028621,          0.00080159,           0.0048025,           0.0048025,           0.0048025
                 527,            0.023818,            0.010022,           0.0084857,              0.9883,             0.99569,             0.99466,             0.93203,           0.0083859,           0.0028657,          0.00081667,           0.0047926,           0.0047926,           0.0047926
                 528,            0.024633,           0.0097524,           0.0077547,             0.98802,             0.99565,             0.99458,             0.93375,           0.0082105,           0.0028493,           0.0008249,           0.0047827,           0.0047827,           0.0047827
                 529,            0.023371,           0.0099445,           0.0063382,             0.98786,             0.99613,             0.99472,             0.93496,           0.0080654,           0.0028367,          0.00082678,           0.0047728,           0.0047728,           0.0047728
                 530,            0.024326,            0.010209,           0.0086354,             0.98856,             0.99569,             0.99472,             0.93545,           0.0081292,           0.0028342,          0.00082587,           0.0047629,           0.0047629,           0.0047629
                 531,             0.02277,           0.0095687,           0.0073603,             0.98858,             0.99528,             0.99472,              0.9371,           0.0082292,           0.0028368,          0.00082695,            0.004753,            0.004753,            0.004753
                 532,            0.024187,           0.0099649,           0.0085567,             0.98869,             0.99443,             0.99466,             0.93411,           0.0082548,           0.0028403,          0.00082854,           0.0047431,           0.0047431,           0.0047431
                 533,            0.022973,           0.0093155,            0.007052,             0.98889,             0.99449,             0.99466,             0.93311,              0.0082,           0.0028394,          0.00084077,           0.0047332,           0.0047332,           0.0047332
                 534,            0.024195,           0.0098882,           0.0086743,             0.98904,             0.99527,             0.99478,             0.93624,           0.0081465,            0.002827,          0.00085008,           0.0047233,           0.0047233,           0.0047233
                 535,            0.023194,           0.0099991,           0.0077573,             0.98879,             0.99536,             0.99489,             0.93661,           0.0079992,           0.0028239,          0.00085806,           0.0047134,           0.0047134,           0.0047134
                 536,            0.023267,           0.0096178,           0.0068747,              0.9885,             0.99519,               0.995,             0.93619,           0.0078305,           0.0028198,          0.00086351,           0.0047035,           0.0047035,           0.0047035
                 537,            0.022892,            0.009484,           0.0069573,              0.9885,             0.99525,             0.99478,             0.93557,           0.0078572,           0.0028222,          0.00086432,           0.0046936,           0.0046936,           0.0046936
                 538,            0.023878,           0.0098081,           0.0066785,             0.98884,             0.99322,             0.99424,              0.9351,           0.0079576,           0.0028183,          0.00085092,           0.0046837,           0.0046837,           0.0046837
                 539,            0.024691,           0.0098948,           0.0074906,             0.98875,             0.99313,             0.99422,             0.93485,           0.0080204,           0.0028216,          0.00084195,           0.0046738,           0.0046738,           0.0046738
                 540,            0.023619,           0.0096913,           0.0069454,             0.98875,             0.99454,             0.99421,             0.93491,           0.0079593,           0.0028142,          0.00084137,           0.0046639,           0.0046639,           0.0046639
                 541,             0.02429,           0.0095027,           0.0071968,             0.98876,             0.99506,             0.99421,             0.93526,           0.0080532,           0.0028114,          0.00083883,            0.004654,            0.004654,            0.004654
                 542,            0.024612,            0.009855,           0.0071417,             0.98826,             0.99539,             0.99421,             0.93661,           0.0080561,           0.0028034,          0.00083174,           0.0046441,           0.0046441,           0.0046441
                 543,            0.023788,           0.0095057,            0.006095,             0.98826,             0.99527,             0.99466,             0.93597,           0.0078974,           0.0027963,          0.00082076,           0.0046342,           0.0046342,           0.0046342
                 544,            0.023343,           0.0099262,           0.0079231,             0.98817,             0.99563,             0.99469,             0.93718,           0.0079473,           0.0027966,          0.00081298,           0.0046243,           0.0046243,           0.0046243
                 545,            0.023503,           0.0097772,           0.0077357,             0.98821,             0.99523,             0.99472,             0.93641,           0.0081271,           0.0027994,          0.00081119,           0.0046144,           0.0046144,           0.0046144
                 546,            0.023561,           0.0097346,           0.0065818,             0.98833,              0.9951,             0.99482,              0.9365,           0.0081283,           0.0027904,          0.00080636,           0.0046045,           0.0046045,           0.0046045
                 547,            0.022782,           0.0099151,           0.0067785,             0.98795,              0.9951,             0.99469,             0.93697,           0.0079662,             0.00278,          0.00079807,           0.0045946,           0.0045946,           0.0045946
                 548,            0.024175,           0.0099039,           0.0071519,             0.98762,             0.99431,             0.99469,              0.9368,           0.0079527,           0.0027687,          0.00079186,           0.0045847,           0.0045847,           0.0045847
                 549,            0.023583,           0.0096733,           0.0061373,              0.9874,             0.99413,             0.99469,             0.93828,           0.0079011,            0.002754,          0.00079284,           0.0045748,           0.0045748,           0.0045748
                 550,             0.02315,           0.0096427,           0.0078199,             0.98778,             0.99354,             0.99469,             0.93887,           0.0079341,           0.0027496,          0.00078796,           0.0045649,           0.0045649,           0.0045649
                 551,            0.022435,           0.0094647,           0.0081616,             0.98826,             0.99332,             0.99469,             0.93696,           0.0080981,           0.0027416,          0.00078611,            0.004555,            0.004555,            0.004555
                 552,            0.024297,           0.0097935,            0.010413,             0.98785,             0.99352,             0.99469,              0.9368,           0.0080801,           0.0027323,          0.00078821,           0.0045451,           0.0045451,           0.0045451
                 553,            0.024256,            0.009762,           0.0064428,             0.98764,             0.99361,             0.99469,              0.9352,           0.0081009,           0.0027317,          0.00078376,           0.0045352,           0.0045352,           0.0045352
                 554,            0.024475,           0.0096668,           0.0077737,             0.98761,             0.99412,             0.99475,             0.93655,           0.0079999,           0.0027288,          0.00077324,           0.0045253,           0.0045253,           0.0045253
                 555,            0.023607,           0.0096758,           0.0074496,             0.98772,             0.99419,             0.99472,             0.93761,           0.0079507,           0.0027291,          0.00076615,           0.0045154,           0.0045154,           0.0045154
                 556,            0.024057,            0.009527,           0.0057546,             0.98755,             0.99452,             0.99434,             0.93781,           0.0079326,            0.002721,          0.00076035,           0.0045055,           0.0045055,           0.0045055
                 557,            0.024424,           0.0095523,           0.0068192,             0.98725,             0.99489,             0.99458,             0.93748,           0.0079752,           0.0027139,          0.00075982,           0.0044956,           0.0044956,           0.0044956
                 558,            0.023627,           0.0095744,           0.0065648,             0.98682,             0.99469,             0.99455,             0.93814,           0.0079744,           0.0027129,           0.0007599,           0.0044857,           0.0044857,           0.0044857
                 559,            0.024555,           0.0095729,           0.0062724,             0.98722,             0.99429,             0.99449,             0.93716,           0.0080525,           0.0027061,          0.00075389,           0.0044758,           0.0044758,           0.0044758
                 560,            0.024011,           0.0095862,           0.0057416,             0.98709,             0.99428,             0.99482,             0.93849,           0.0079541,           0.0027031,          0.00075045,           0.0044659,           0.0044659,           0.0044659
                 561,            0.023811,           0.0095703,           0.0064929,             0.98705,             0.99409,             0.99479,             0.93776,           0.0078206,           0.0027021,          0.00075582,            0.004456,            0.004456,            0.004456
                 562,            0.023449,           0.0092727,           0.0056544,             0.98684,             0.99438,              0.9949,             0.93917,           0.0078336,            0.002698,          0.00075983,           0.0044461,           0.0044461,           0.0044461
                 563,             0.02289,           0.0097993,           0.0082986,             0.98704,             0.99392,             0.99483,             0.93885,           0.0079138,           0.0026915,          0.00075774,           0.0044362,           0.0044362,           0.0044362
                 564,            0.022953,            0.009394,           0.0059987,             0.98719,             0.99318,             0.99446,             0.93907,           0.0079224,           0.0026859,          0.00074673,           0.0044263,           0.0044263,           0.0044263
                 565,            0.024426,           0.0096768,            0.009112,             0.98741,             0.99317,             0.99447,             0.93879,           0.0079222,           0.0026917,          0.00074141,           0.0044164,           0.0044164,           0.0044164
                 566,             0.02253,           0.0096114,           0.0071206,             0.98772,             0.99349,             0.99481,             0.94003,           0.0078601,           0.0026865,          0.00073785,           0.0044065,           0.0044065,           0.0044065
                 567,             0.02226,           0.0098131,           0.0073785,             0.98733,             0.99419,             0.99481,             0.93968,           0.0078425,             0.00268,          0.00072754,           0.0043966,           0.0043966,           0.0043966
                 568,            0.022399,           0.0099476,           0.0073732,             0.98746,             0.99401,             0.99447,             0.93974,            0.007863,           0.0026823,          0.00071867,           0.0043867,           0.0043867,           0.0043867
                 569,            0.022149,           0.0091216,           0.0060849,             0.98772,              0.9946,             0.99447,             0.94029,           0.0078266,           0.0026915,          0.00070905,           0.0043768,           0.0043768,           0.0043768
                 570,            0.023951,           0.0092283,           0.0079365,             0.98815,             0.99466,             0.99446,             0.94215,           0.0078832,           0.0026879,          0.00070325,           0.0043669,           0.0043669,           0.0043669
                 571,            0.024997,           0.0098142,           0.0083811,             0.98834,              0.9948,             0.99445,             0.94106,           0.0079709,           0.0026912,          0.00069703,            0.004357,            0.004357,            0.004357
                 572,            0.023723,           0.0094492,            0.006104,              0.9881,             0.99505,             0.99445,             0.93983,           0.0079519,           0.0026924,          0.00070099,           0.0043471,           0.0043471,           0.0043471
                 573,            0.022402,           0.0097518,           0.0073996,             0.98849,             0.99478,             0.99481,             0.94092,           0.0078912,           0.0026841,          0.00069802,           0.0043372,           0.0043372,           0.0043372
                 574,            0.023128,           0.0096453,           0.0063805,             0.98883,             0.99479,             0.99483,             0.93978,           0.0078889,           0.0026835,          0.00069509,           0.0043273,           0.0043273,           0.0043273
                 575,            0.022026,           0.0093038,           0.0066965,             0.98904,             0.99455,             0.99496,             0.94193,           0.0078947,            0.002681,          0.00069172,           0.0043174,           0.0043174,           0.0043174
                 576,             0.02329,           0.0093673,           0.0066367,             0.98919,             0.99443,               0.995,             0.94179,           0.0080264,           0.0026762,           0.0006943,           0.0043075,           0.0043075,           0.0043075
                 577,            0.024406,            0.009448,           0.0069388,             0.98883,             0.99435,               0.995,             0.94301,           0.0081617,           0.0026719,          0.00069827,           0.0042976,           0.0042976,           0.0042976
                 578,            0.023172,           0.0092113,           0.0054878,             0.98866,              0.9941,               0.995,             0.94365,           0.0081326,           0.0026699,          0.00070572,           0.0042877,           0.0042877,           0.0042877
                 579,            0.021718,           0.0095127,           0.0061918,             0.98838,             0.99379,             0.99489,             0.94339,           0.0079846,           0.0026647,          0.00071695,           0.0042778,           0.0042778,           0.0042778
                 580,            0.022863,            0.009031,           0.0064196,             0.98767,             0.99428,             0.99489,             0.94237,           0.0078209,            0.002663,          0.00072321,           0.0042679,           0.0042679,           0.0042679
                 581,              0.0236,           0.0097582,           0.0074408,             0.98752,             0.99419,             0.99489,             0.94297,            0.007633,           0.0026571,          0.00072031,            0.004258,            0.004258,            0.004258
                 582,            0.024195,           0.0099262,           0.0073733,             0.98764,             0.99367,             0.99486,             0.94186,           0.0075929,           0.0026554,          0.00071273,           0.0042481,           0.0042481,           0.0042481
                 583,            0.022107,           0.0094263,           0.0069521,             0.98788,              0.9935,             0.99486,             0.94162,           0.0075484,           0.0026507,           0.0007024,           0.0042382,           0.0042382,           0.0042382
                 584,            0.023074,            0.009374,            0.006288,             0.98786,              0.9933,             0.99486,             0.94197,           0.0075254,           0.0026405,          0.00069906,           0.0042283,           0.0042283,           0.0042283
                 585,            0.022267,           0.0094308,           0.0073771,              0.9878,             0.99315,             0.99486,             0.94244,           0.0075067,           0.0026339,          0.00069712,           0.0042184,           0.0042184,           0.0042184
                 586,            0.023881,           0.0095178,           0.0071956,              0.9875,               0.993,             0.99486,             0.94145,           0.0074871,           0.0026316,          0.00069313,           0.0042085,           0.0042085,           0.0042085
                 587,            0.023626,             0.00927,           0.0066068,             0.98745,             0.99321,             0.99486,             0.94291,            0.007482,           0.0026291,          0.00068724,           0.0041986,           0.0041986,           0.0041986
                 588,            0.022722,           0.0095936,           0.0067252,             0.98741,             0.99352,             0.99486,             0.94205,           0.0074416,            0.002625,          0.00068167,           0.0041887,           0.0041887,           0.0041887
                 589,            0.022947,           0.0093911,           0.0062136,             0.98739,             0.99382,             0.99486,              0.9424,           0.0075327,           0.0026249,          0.00067997,           0.0041788,           0.0041788,           0.0041788
                 590,             0.02184,           0.0093243,           0.0062395,             0.98747,             0.99386,             0.99486,             0.94332,           0.0075718,           0.0026268,          0.00067906,           0.0041689,           0.0041689,           0.0041689
                 591,            0.022161,           0.0090659,           0.0064048,             0.98784,             0.99378,             0.99486,             0.94286,           0.0076685,             0.00263,          0.00067806,            0.004159,            0.004159,            0.004159
                 592,            0.023308,           0.0091751,           0.0058912,             0.98811,              0.9934,             0.99486,              0.9439,           0.0077293,           0.0026338,          0.00067671,           0.0041491,           0.0041491,           0.0041491
                 593,            0.023597,           0.0095195,           0.0067704,             0.98824,             0.99338,             0.99486,             0.94422,           0.0077979,           0.0026383,          0.00067919,           0.0041392,           0.0041392,           0.0041392
                 594,            0.022941,           0.0094374,           0.0061366,             0.98801,              0.9938,             0.99486,              0.9452,           0.0076917,           0.0026385,          0.00068478,           0.0041293,           0.0041293,           0.0041293
                 595,            0.023178,            0.009137,            0.006873,             0.98824,             0.99385,             0.99486,             0.94575,           0.0076801,           0.0026345,          0.00068699,           0.0041194,           0.0041194,           0.0041194
                 596,            0.022904,           0.0095256,           0.0064281,             0.98858,             0.99387,             0.99486,             0.94625,           0.0077582,           0.0026268,          0.00068915,           0.0041095,           0.0041095,           0.0041095
                 597,            0.022276,           0.0095734,           0.0066742,             0.98838,             0.99396,             0.99486,             0.94671,           0.0076926,           0.0026179,          0.00068847,           0.0040996,           0.0040996,           0.0040996
                 598,            0.022667,           0.0095999,           0.0072978,             0.98871,             0.99346,             0.99486,             0.94743,           0.0076318,           0.0026106,          0.00068808,           0.0040897,           0.0040897,           0.0040897
                 599,            0.022356,           0.0092445,           0.0067462,             0.98898,             0.99284,             0.99486,             0.94904,            0.007556,           0.0026028,          0.00068865,           0.0040798,           0.0040798,           0.0040798
                 600,             0.02274,           0.0094521,           0.0056344,             0.98886,             0.99264,             0.99486,             0.94915,           0.0074551,           0.0025918,          0.00068749,           0.0040699,           0.0040699,           0.0040699
                 601,            0.021978,           0.0090652,           0.0058882,             0.98878,               0.993,             0.99486,             0.94781,           0.0074183,           0.0025802,          0.00068477,             0.00406,             0.00406,             0.00406
                 602,            0.021865,           0.0093317,           0.0068063,             0.98875,             0.99339,             0.99486,             0.94849,           0.0073632,           0.0025679,          0.00068324,           0.0040501,           0.0040501,           0.0040501
                 603,            0.022138,           0.0093651,           0.0060021,             0.98869,             0.99368,             0.99486,             0.94892,           0.0073631,           0.0025629,          0.00068206,           0.0040402,           0.0040402,           0.0040402
                 604,            0.021647,           0.0095316,             0.00726,             0.98864,             0.99381,             0.99486,             0.94802,           0.0072912,           0.0025576,          0.00068497,           0.0040303,           0.0040303,           0.0040303
                 605,            0.021376,           0.0091981,           0.0068087,             0.98841,             0.99405,             0.99486,             0.94789,           0.0073188,           0.0025563,           0.0006847,           0.0040204,           0.0040204,           0.0040204
                 606,            0.021556,           0.0093046,           0.0061828,             0.98829,             0.99387,             0.99486,             0.94802,           0.0074096,           0.0025521,          0.00068299,           0.0040105,           0.0040105,           0.0040105
                 607,            0.021584,           0.0092286,           0.0059321,             0.98825,             0.99373,             0.99486,             0.94898,           0.0074258,           0.0025434,          0.00068318,           0.0040006,           0.0040006,           0.0040006
                 608,            0.021662,           0.0094272,           0.0059309,             0.98814,             0.99384,             0.99486,             0.94961,           0.0075103,           0.0025405,          0.00068514,           0.0039907,           0.0039907,           0.0039907
                 609,             0.02252,           0.0091997,           0.0057665,             0.98797,             0.99399,             0.99486,             0.94921,           0.0075612,           0.0025378,          0.00068712,           0.0039808,           0.0039808,           0.0039808
                 610,            0.022644,            0.009411,           0.0068105,             0.98845,             0.99362,             0.99486,             0.94935,           0.0075255,           0.0025345,          0.00068331,           0.0039709,           0.0039709,           0.0039709
                 611,            0.021588,           0.0093516,           0.0043597,             0.98835,             0.99363,             0.99475,             0.94909,           0.0074647,            0.002531,          0.00067753,            0.003961,            0.003961,            0.003961
                 612,             0.02206,           0.0092837,           0.0065707,             0.98853,             0.99359,             0.99475,             0.94851,           0.0074332,           0.0025268,          0.00067135,           0.0039511,           0.0039511,           0.0039511
                 613,            0.021794,           0.0092732,           0.0051062,             0.98855,             0.99338,             0.99475,              0.9494,           0.0074102,           0.0025197,          0.00066481,           0.0039412,           0.0039412,           0.0039412
                 614,             0.02283,           0.0091886,           0.0064312,             0.98847,             0.99336,             0.99475,             0.94783,           0.0073603,           0.0025127,          0.00065828,           0.0039313,           0.0039313,           0.0039313
                 615,            0.022502,           0.0092799,           0.0058153,             0.98869,             0.99305,             0.99475,             0.94791,           0.0073677,           0.0025056,          0.00065663,           0.0039214,           0.0039214,           0.0039214
                 616,            0.023725,           0.0093279,             0.00664,             0.98888,             0.99297,             0.99475,             0.94952,           0.0073041,           0.0024998,          0.00065279,           0.0039115,           0.0039115,           0.0039115
                 617,            0.022272,           0.0090605,           0.0055937,             0.98885,             0.99311,             0.99475,             0.94879,             0.00721,           0.0024969,          0.00065481,           0.0039016,           0.0039016,           0.0039016
                 618,            0.022489,           0.0089382,           0.0063914,             0.98867,             0.99358,             0.99475,             0.94946,           0.0071281,           0.0024936,          0.00065525,           0.0038917,           0.0038917,           0.0038917
                 619,            0.022102,           0.0093442,           0.0068176,             0.98858,             0.99368,             0.99475,             0.94902,           0.0071291,           0.0024924,          0.00065493,           0.0038818,           0.0038818,           0.0038818
                 620,             0.02183,           0.0092154,           0.0056524,             0.98839,             0.99389,             0.99475,             0.94914,           0.0071108,           0.0024935,          0.00065586,           0.0038719,           0.0038719,           0.0038719
                 621,              0.0217,           0.0089961,           0.0054207,             0.98841,             0.99402,             0.99475,             0.94931,           0.0070096,           0.0024948,          0.00065582,            0.003862,            0.003862,            0.003862
                 622,            0.022179,           0.0093202,           0.0057432,             0.98854,             0.99412,             0.99475,             0.94976,           0.0070434,           0.0024928,          0.00065927,           0.0038521,           0.0038521,           0.0038521
                 623,            0.021709,           0.0091405,           0.0081232,             0.98865,             0.99407,             0.99475,             0.94948,               0.007,           0.0024911,          0.00066064,           0.0038422,           0.0038422,           0.0038422
                 624,            0.020581,           0.0092343,           0.0064493,             0.98858,             0.99408,             0.99475,              0.9503,            0.006936,           0.0024901,           0.0006594,           0.0038323,           0.0038323,           0.0038323
                 625,            0.021106,           0.0090869,           0.0062936,              0.9886,             0.99444,             0.99475,             0.94996,            0.006955,           0.0024929,          0.00065618,           0.0038224,           0.0038224,           0.0038224
                 626,            0.021283,           0.0090358,           0.0054823,              0.9884,             0.99477,             0.99475,             0.95111,           0.0069631,           0.0024927,          0.00065636,           0.0038125,           0.0038125,           0.0038125
                 627,            0.021075,            0.009385,             0.00587,             0.98838,             0.99514,             0.99475,              0.9517,           0.0070274,           0.0024928,          0.00065498,           0.0038026,           0.0038026,           0.0038026
                 628,            0.021256,           0.0095654,           0.0052564,             0.98822,             0.99528,             0.99475,              0.9516,            0.007025,           0.0024917,           0.0006529,           0.0037927,           0.0037927,           0.0037927
                 629,            0.022178,           0.0092676,            0.007445,             0.98819,             0.99523,             0.99475,             0.95082,           0.0069653,           0.0024895,          0.00065375,           0.0037828,           0.0037828,           0.0037828
                 630,              0.0218,           0.0093037,            0.005276,             0.98822,             0.99498,             0.99475,             0.94998,           0.0068867,           0.0024905,          0.00065257,           0.0037729,           0.0037729,           0.0037729
                 631,            0.022206,            0.009333,           0.0062978,              0.9882,             0.99475,             0.99475,             0.95041,           0.0068652,           0.0024912,          0.00065255,            0.003763,            0.003763,            0.003763
                 632,            0.022488,           0.0092433,           0.0052388,             0.98818,             0.99455,             0.99475,             0.95068,           0.0068853,           0.0024871,          0.00065294,           0.0037531,           0.0037531,           0.0037531
                 633,              0.0218,           0.0092857,           0.0067599,             0.98821,             0.99436,             0.99475,             0.94964,           0.0069411,           0.0024834,          0.00065326,           0.0037432,           0.0037432,           0.0037432
                 634,            0.022657,            0.008994,           0.0064429,              0.9884,             0.99488,             0.99475,             0.95073,           0.0070178,           0.0024788,           0.0006485,           0.0037333,           0.0037333,           0.0037333
                 635,            0.021271,           0.0089966,           0.0065099,             0.98866,             0.99492,             0.99442,             0.95056,           0.0070062,           0.0024761,           0.0006474,           0.0037234,           0.0037234,           0.0037234
                 636,            0.021588,            0.009696,           0.0055282,             0.98852,             0.99513,             0.99432,             0.94971,           0.0070081,           0.0024782,          0.00064606,           0.0037135,           0.0037135,           0.0037135
                 637,            0.021141,           0.0088371,           0.0053768,             0.98856,             0.99503,             0.99432,             0.94958,           0.0069944,           0.0024841,           0.0006451,           0.0037036,           0.0037036,           0.0037036
                 638,            0.021744,           0.0089414,           0.0050141,             0.98828,             0.99483,             0.99432,             0.95062,            0.006991,           0.0024867,          0.00064093,           0.0036937,           0.0036937,           0.0036937
                 639,            0.021954,           0.0088687,           0.0049815,             0.98826,             0.99462,             0.99432,             0.95087,           0.0069924,           0.0024861,          0.00063386,           0.0036838,           0.0036838,           0.0036838
                 640,            0.022017,           0.0091348,           0.0058721,             0.98818,             0.99473,             0.99432,             0.95075,           0.0070169,           0.0024863,          0.00063405,           0.0036739,           0.0036739,           0.0036739
                 641,            0.022695,           0.0092218,           0.0063198,             0.98817,             0.99464,             0.99432,             0.95186,           0.0069484,           0.0024854,          0.00063435,            0.003664,            0.003664,            0.003664
                 642,            0.022104,           0.0088233,           0.0052056,             0.98857,             0.99446,             0.99432,             0.95243,            0.006875,           0.0024826,          0.00063089,           0.0036541,           0.0036541,           0.0036541
                 643,            0.021285,           0.0094001,            0.005701,             0.98856,             0.99449,             0.99432,             0.95221,           0.0068172,           0.0024823,          0.00062695,           0.0036442,           0.0036442,           0.0036442
                 644,            0.021801,           0.0091364,           0.0051799,             0.98876,              0.9944,             0.99432,             0.95218,           0.0067573,           0.0024802,          0.00062408,           0.0036343,           0.0036343,           0.0036343
                 645,            0.021639,           0.0091636,           0.0058098,             0.98899,             0.99446,             0.99432,             0.95317,           0.0067681,           0.0024794,          0.00062273,           0.0036244,           0.0036244,           0.0036244
                 646,            0.020937,              0.0089,           0.0051979,             0.98892,             0.99453,             0.99385,             0.95345,           0.0067581,           0.0024782,          0.00062071,           0.0036145,           0.0036145,           0.0036145
                 647,            0.021352,           0.0091743,            0.005484,             0.98899,              0.9945,             0.99386,             0.95323,           0.0067565,           0.0024737,          0.00061579,           0.0036046,           0.0036046,           0.0036046
                 648,            0.021116,           0.0092466,           0.0059661,             0.98895,             0.99443,             0.99386,             0.95446,           0.0067325,           0.0024713,          0.00061112,           0.0035947,           0.0035947,           0.0035947
                 649,            0.020171,           0.0089338,           0.0048884,             0.98874,             0.99413,             0.99387,             0.95397,           0.0067661,           0.0024689,          0.00060635,           0.0035848,           0.0035848,           0.0035848
                 650,            0.021917,           0.0088858,           0.0053105,             0.98848,             0.99432,               0.994,              0.9538,           0.0068293,           0.0024647,          0.00060161,           0.0035749,           0.0035749,           0.0035749
                 651,            0.021929,           0.0090427,           0.0054233,             0.98828,             0.99441,             0.99444,             0.95464,           0.0068598,           0.0024613,          0.00060051,            0.003565,            0.003565,            0.003565
                 652,            0.021443,           0.0087918,           0.0053302,             0.98803,             0.99469,             0.99423,             0.95624,           0.0068227,           0.0024546,          0.00059859,           0.0035551,           0.0035551,           0.0035551
                 653,            0.020729,           0.0088416,           0.0055889,             0.98775,             0.99492,             0.99409,             0.95557,           0.0067331,           0.0024491,          0.00059917,           0.0035452,           0.0035452,           0.0035452
                 654,            0.020779,           0.0089061,             0.00612,             0.98754,             0.99522,             0.99423,              0.9559,            0.006698,            0.002446,          0.00060121,           0.0035353,           0.0035353,           0.0035353
                 655,            0.019938,           0.0087111,           0.0056068,             0.98781,             0.99527,             0.99423,             0.95545,           0.0066713,           0.0024415,          0.00060117,           0.0035254,           0.0035254,           0.0035254
                 656,            0.021386,           0.0087743,           0.0056523,             0.98801,             0.99532,             0.99425,             0.95551,           0.0066455,           0.0024379,          0.00059881,           0.0035155,           0.0035155,           0.0035155
                 657,            0.020272,           0.0088063,           0.0048963,             0.98799,             0.99558,             0.99425,             0.95593,           0.0066165,           0.0024351,          0.00059651,           0.0035056,           0.0035056,           0.0035056
                 658,            0.019635,           0.0087964,           0.0041416,             0.98795,             0.99567,             0.99425,             0.95584,           0.0065968,           0.0024336,          0.00059301,           0.0034957,           0.0034957,           0.0034957
                 659,            0.018476,            0.008678,           0.0050676,             0.98826,             0.99525,             0.99425,             0.95636,           0.0065933,           0.0024304,          0.00058853,           0.0034858,           0.0034858,           0.0034858
                 660,            0.020543,           0.0087591,            0.005348,              0.9883,             0.99527,             0.99425,             0.95589,           0.0065695,           0.0024276,          0.00058727,           0.0034759,           0.0034759,           0.0034759
                 661,            0.021032,            0.008857,           0.0055331,             0.98822,             0.99544,             0.99425,             0.95674,           0.0065338,            0.002424,          0.00058337,            0.003466,            0.003466,            0.003466
                 662,            0.021389,           0.0088834,           0.0058716,             0.98824,             0.99549,             0.99436,             0.95562,           0.0065236,           0.0024175,          0.00058144,           0.0034561,           0.0034561,           0.0034561
                 663,            0.021172,            0.008846,           0.0053037,             0.98839,             0.99553,             0.99439,             0.95762,           0.0065078,           0.0024138,          0.00058157,           0.0034462,           0.0034462,           0.0034462
                 664,            0.021524,           0.0085933,           0.0049093,             0.98837,             0.99572,              0.9945,              0.9574,           0.0065204,            0.002414,          0.00058208,           0.0034363,           0.0034363,           0.0034363
                 665,            0.020005,           0.0086024,            0.005025,             0.98853,             0.99574,             0.99438,             0.95728,           0.0065275,           0.0024131,           0.0005811,           0.0034264,           0.0034264,           0.0034264
                 666,            0.020474,           0.0085641,           0.0049825,              0.9887,              0.9956,             0.99433,             0.95734,           0.0065521,           0.0024122,          0.00058166,           0.0034165,           0.0034165,           0.0034165
                 667,             0.02092,           0.0089607,           0.0053467,             0.98875,             0.99552,             0.99433,             0.95754,           0.0065374,             0.00241,          0.00058341,           0.0034066,           0.0034066,           0.0034066
                 668,            0.021547,           0.0087534,           0.0049399,             0.98848,             0.99557,             0.99433,             0.95778,           0.0065228,           0.0024093,          0.00058616,           0.0033967,           0.0033967,           0.0033967
                 669,            0.020392,           0.0091663,           0.0048475,             0.98845,             0.99551,             0.99435,             0.95793,           0.0065103,           0.0024072,          0.00058714,           0.0033868,           0.0033868,           0.0033868
                 670,             0.02051,           0.0088527,           0.0067054,             0.98846,             0.99556,             0.99435,             0.95758,           0.0065064,           0.0024054,          0.00058357,           0.0033769,           0.0033769,           0.0033769
                 671,            0.020211,           0.0084748,           0.0047481,             0.98851,             0.99549,             0.99435,             0.95804,           0.0065534,           0.0024033,          0.00058065,            0.003367,            0.003367,            0.003367
                 672,            0.021151,           0.0089061,           0.0051642,             0.98859,             0.99535,             0.99451,             0.95837,            0.006555,           0.0023984,          0.00057827,           0.0033571,           0.0033571,           0.0033571
                 673,            0.020647,           0.0086096,           0.0052056,             0.98881,             0.99509,              0.9944,             0.95736,           0.0065432,           0.0023955,          0.00057661,           0.0033472,           0.0033472,           0.0033472
                 674,            0.021079,           0.0086138,           0.0047908,             0.98866,             0.99512,             0.99449,             0.95773,           0.0065242,           0.0023896,          0.00057503,           0.0033373,           0.0033373,           0.0033373
                 675,            0.021115,            0.008782,           0.0051035,             0.98861,              0.9952,              0.9946,             0.95843,             0.00651,           0.0023852,          0.00057459,           0.0033274,           0.0033274,           0.0033274
